Open,High,Low,Close,Volume,Dividends,Stock Splits,Repaired?
1996-09-04 00:00:00-04:00,4.800346851348877,4.8100739973559685,4.783324345836466,4.800346851348877,27126400,0.0,0.0,False
1996-09-05 00:00:00-04:00,4.776028400585975,4.776028400585975,4.727392673492432,4.727392673492432,40372800,0.0,0.0,False
1996-09-06 00:00:00-04:00,4.746846389770508,4.776027822494506,4.732255970257392,4.766300678253174,41921600,0.0,0.0,False
1996-09-09 00:00:00-04:00,4.766300691099382,4.8635721337748805,4.756573546831833,4.85870885848999,41747200,0.0,0.0,False
1996-09-10 00:00:00-04:00,4.85384527652482,4.868436290637825,4.810073421581414,4.839254856109619,38904000,0.0,0.0,False
1996-09-11 00:00:00-04:00,4.822232398078922,4.8830267570700325,4.81007346691092,4.868436336517334,36387200,0.0,0.0,False
1996-09-12 00:00:00-04:00,4.883028225924125,5.03866259169063,4.870869587947611,5.004618167877197,95944000,0.0,0.0,False
1996-09-13 00:00:00-04:00,5.043524788462485,5.111614796877824,5.014343356284483,5.0970234870910645,80137600,0.0,0.0,False
1996-09-16 00:00:00-04:00,5.101887367895001,5.179704516023844,5.097023202439225,5.1164774894714355,62409600,0.0,0.0,False
1996-09-17 00:00:00-04:00,5.1699789908133065,5.238069016739567,5.14566053071316,5.208887577056885,75624000,0.0,0.0,False
1996-09-18 00:00:00-04:00,5.213750811286898,5.364522184042574,5.1845693701789495,5.3110222816467285,86049600,0.0,0.0,False
1996-09-19 00:00:00-04:00,5.311022031545206,5.379112057590658,5.2818405918114415,5.3596577644348145,75912000,0.0,0.0,False
1996-09-20 00:00:00-04:00,5.330476228963448,5.393703274282266,5.286704663846868,5.37424898147583,104849600,0.0,0.0,False
1996-09-23 00:00:00-04:00,5.354794784843764,5.3742490779996075,5.301294884967285,5.3596577644348145,46385600,0.0,0.0,False
1996-09-24 00:00:00-04:00,5.349930293121445,5.383975897775548,5.296431583888106,5.325613021850586,72520000,0.0,0.0,False
1996-09-25 00:00:00-04:00,5.34993054368761,5.364521857050115,5.267250392619432,5.2769775390625,44067200,0.0,0.0,False
1996-09-26 00:00:00-04:00,5.281839126890357,5.296430436408242,5.126204824808872,5.135931968688965,92604800,0.0,0.0,False
1996-09-27 00:00:00-04:00,5.155385509855274,5.26238407704095,5.106749797498149,5.228339672088623,98372800,0.0,0.0,False
1996-09-30 00:00:00-04:00,5.194296475387909,5.247796377352947,5.126206446684322,5.131070613861084,89574400,0.0,0.0,False
1996-10-01 00:00:00-04:00,5.126203923911921,5.208885226059755,5.092159520012425,5.1407952308654785,69124800,0.0,0.0,False
1996-10-02 00:00:00-04:00,5.169977899026918,5.2818394671565745,5.15052361001345,5.242930889129639,68760000,0.0,0.0,False
1996-10-03 00:00:00-04:00,5.2429313214857185,5.257522633146871,5.199159761293597,5.213749885559082,58294400,0.0,0.0,False
1996-10-04 00:00:00-04:00,5.23806758168683,5.315884732854728,5.223476272145102,5.30615758895874,45166400,0.0,0.0,False
1996-10-07 00:00:00-04:00,5.306157777344924,5.374247787034255,5.286703488862258,5.349929332733154,42432000,0.0,0.0,False
1996-10-08 00:00:00-04:00,5.359658323134508,5.359658323134508,5.252659699623656,5.267251014709473,48465600,0.0,0.0,False
1996-10-09 00:00:00-04:00,5.291565792268094,5.296429957466033,5.184567219262673,5.233202934265137,64955200,0.0,0.0,False
1996-10-10 00:00:00-04:00,5.204023838043213,5.296432331669042,5.189433710699929,5.204023838043213,51739200,0.0,0.0,False
1996-10-11 00:00:00-04:00,5.2380690339493965,5.340203479476444,5.2234777203622045,5.33534049987793,36523200,0.0,0.0,False
1996-10-14 00:00:00-04:00,5.345068418327233,5.37424986231975,5.306159826337211,5.315886974334717,36091200,0.0,0.0,False
1996-10-15 00:00:00-04:00,5.398567724170677,5.413159041447579,5.345068998079661,5.4034318923950195,61206400,0.0,0.0,False
1996-10-16 00:00:00-04:00,5.398565245711285,5.405860604151435,5.330475233603215,5.369383811950684,36427200,0.0,0.0,False
1996-10-17 00:00:00-04:00,5.379109500519024,5.408290926380792,5.272110939025879,5.272110939025879,49097600,0.0,0.0,False
1996-10-18 00:00:00-04:00,5.213749455609436,5.252658033636372,5.196726952722652,5.242930889129639,69646400,0.0,0.0,False
1996-10-21 00:00:00-04:00,5.2429313214857185,5.291567048030113,5.194295594941324,5.213749885559082,71401600,0.0,0.0,False
1996-10-22 00:00:00-04:00,5.17970538129404,5.189432526435065,5.1067511990385235,5.155386924743652,113806400,0.0,0.0,False
1996-10-23 00:00:00-04:00,5.1602499554591335,5.24293007726563,5.126204361259716,5.233202934265137,67443200,0.0,0.0,False
1996-10-24 00:00:00-04:00,5.247796938352179,5.345068418327233,5.208888346362157,5.315886974334717,81417600,0.0,0.0,False
1996-10-25 00:00:00-04:00,5.315886843493601,5.364522582284046,5.296432547977423,5.308590888977051,53084800,0.0,0.0,False
1996-10-28 00:00:00-05:00,5.318318167636095,5.354795566324738,5.301295658640461,5.315886974334717,51240000,0.0,0.0,False
1996-10-29 00:00:00-05:00,5.325613900260847,5.345068195444638,5.247796719525682,5.267251014709473,66756800,0.0,0.0,False
1996-10-30 00:00:00-05:00,5.2672484897171605,5.330474325057564,5.247794203859286,5.301292896270752,60526400,0.0,0.0,False
1996-10-31 00:00:00-05:00,5.306161236064964,5.345069838392127,5.296434085483173,5.340205669403076,37028800,0.0,0.0,False
1996-11-01 00:00:00-05:00,5.340203334206097,5.398566212175563,5.311021895221365,5.345067501068115,56531200,0.0,0.0,False
1996-11-04 00:00:00-05:00,5.340202378190082,5.383975122528774,5.320748089016347,5.369383811950684,36006400,0.0,0.0,False
1996-11-05 00:00:00-05:00,5.388839403226602,5.505565166473388,5.381544043023679,5.505565166473389,86417600,0.0,0.0,False
1996-11-06 00:00:00-05:00,5.500700942086576,5.622289657592773,5.486109631284298,5.622289657592773,71438400,0.0,0.0,False
1996-11-07 00:00:00-05:00,5.6320178625060295,5.685517762324463,5.568792003516048,5.5833821296691895,76742400,0.0,0.0,False
1996-11-08 00:00:00-05:00,5.578519150083416,5.5833821296691895,5.505564957130246,5.5833821296691895,67369600,0.0,0.0,False
1996-11-11 00:00:00-05:00,5.578519198867588,5.632017911758047,5.563927885191024,5.5882463455200195,38593600,0.0,0.0,False
1996-11-12 00:00:00-05:00,5.6028345501612105,5.675788718730813,5.505563116998689,5.515290260314941,81156800,0.0,0.0,False
1996-11-13 00:00:00-05:00,5.588245904974535,5.670926051304258,5.568791613203337,5.641744613647461,90409600,0.0,0.0,False
1996-11-14 00:00:00-05:00,5.651471130520634,5.821696758270264,5.651471130520634,5.821696758270264,114969600,0.0,0.0,False
1996-11-15 00:00:00-05:00,5.8654719335120795,5.87033610261117,5.734155991385351,5.79738187789917,104041600,0.0,0.0,False
1996-11-18 00:00:00-05:00,5.811971080158753,5.904378385408713,5.7827896383857285,5.850879669189453,98585600,0.0,0.0,False
1996-11-19 00:00:00-05:00,5.855742308812409,6.064876556396484,5.84601516212003,6.064876556396484,104739200,0.0,0.0,False
1996-11-20 00:00:00-05:00,6.069738055131175,6.147555209684139,5.96273946762085,5.96273946762085,123857600,0.0,0.0,False
1996-11-21 00:00:00-05:00,6.011377005243138,6.016241172569928,5.836288354604989,5.850879669189453,130718400,0.0,0.0,False
1996-11-22 00:00:00-05:00,5.865466735687763,5.933556730961087,5.811968047384937,5.855739593505859,94424000,0.0,0.0,False
1996-11-25 00:00:00-05:00,5.880061071529414,5.977332543453838,5.855742609850359,5.972468376159668,75129600,0.0,0.0,False
1996-11-26 00:00:00-05:00,5.991923001917397,6.045422908132498,5.928697135367873,5.982195854187012,108238400,0.0,0.0,False
1996-11-27 00:00:00-05:00,5.996788988494282,6.060014874222195,5.9821976687747185,6.05028772354126,44446400,0.0,0.0,False
1996-11-29 00:00:00-05:00,6.050283247779561,6.113510274130928,6.050283247779561,6.103783130645752,17152000,0.0,0.0,False
1996-12-02 00:00:00-05:00,6.128103109622719,6.1378302574157715,6.040558779485251,6.1378302574157715,64502400,0.0,0.0,False
1996-12-03 00:00:00-05:00,6.162150925445849,6.205922512478298,6.016243656343695,6.018674850463867,77563200,0.0,0.0,False
1996-12-04 00:00:00-05:00,6.035693643712027,6.040556622173813,5.918967911882581,5.96273946762085,102542400,0.0,0.0,False
1996-12-05 00:00:00-05:00,5.967606644993485,6.045423838816408,5.909243749626293,5.953015327453613,74950400,0.0,0.0,False
1996-12-06 00:00:00-05:00,5.79737880667448,6.011376010947699,5.768805316331181,5.948150157928467,110238400,0.0,0.0,False
1996-12-09 00:00:00-05:00,6.098921176490434,6.371281292824935,6.069739735454594,6.361554145812988,94718400,0.0,2.0,False
1996-12-10 00:00:00-05:00,6.56582408278953,6.58041539667143,6.3615540002138555,6.371281147003174,125725600,0.0,0.0,False
1996-12-11 00:00:00-05:00,6.303188495550199,6.507458493091177,6.235098496369873,6.488004207611084,113558400,0.0,0.0,False
1996-12-12 00:00:00-05:00,6.614457883952577,6.633912171846554,6.303189277648926,6.303189277648926,78272800,0.0,0.0,False
1996-12-13 00:00:00-05:00,6.312915161997079,6.3810051560401915,6.165792139153927,6.22537088394165,74532000,0.0,0.0,False
1996-12-16 00:00:00-05:00,6.244828497548057,6.283737086317827,5.953014081774783,5.972468376159668,64883200,0.0,0.0,False
1996-12-17 00:00:00-05:00,5.9627390997324,6.235099123863733,5.943284812294448,6.215644836425781,68944800,0.0,0.0,False
1996-12-18 00:00:00-05:00,6.332369351350954,6.439367911819249,6.225370790882659,6.429640769958496,61796800,0.0,0.0,False
1996-12-19 00:00:00-05:00,6.5366439032800425,6.624188241270399,6.45882671395528,6.604733943939209,94609600,0.0,0.0,False
1996-12-20 00:00:00-05:00,6.653368269916073,6.663095416509518,6.488006777827516,6.507461071014404,90414400,0.0,0.0,False
1996-12-23 00:00:00-05:00,6.546369511333864,6.595005243215987,6.449098047569616,6.51718807220459,36892800,0.0,0.0,False
1996-12-24 00:00:00-05:00,6.546371051945638,6.624188241270399,6.468553862620875,6.604733943939209,16246400,0.0,0.0,False
1996-12-26 00:00:00-05:00,6.6339132283863265,6.7020032468595,6.624186082890159,6.653367519378662,27905600,0.0,0.0,False
1996-12-27 00:00:00-05:00,6.65336946776076,6.672823764450119,6.537859581167692,6.556097984313965,19079200,0.0,0.0,False
1996-12-30 00:00:00-05:00,6.6436427346246685,6.6630970325298655,6.497735500335693,6.497735500335693,27279200,0.0,0.0,False
1996-12-31 00:00:00-05:00,6.536639330426791,6.5560936141483,6.419913628097741,6.429640769958496,34367200,0.0,0.0,False
1997-01-02 00:00:00-05:00,6.468553882645611,6.468553882645611,6.283738057427165,6.351828098297119,54480800,0.0,0.0,False
1997-01-03 00:00:00-05:00,6.400462718270553,6.595005658035616,6.3810084242940475,6.585278511047363,44131200,0.0,0.0,False
1997-01-06 00:00:00-05:00,6.5852759340074325,6.633911649915907,6.468550215827094,6.565821647644043,55948000,0.0,0.0,False
1997-01-07 00:00:00-05:00,6.575551877302282,6.624187616039725,6.4880075475748855,6.614460468292236,36880800,0.0,0.0,False
1997-01-08 00:00:00-05:00,6.61445706323169,6.6326954558692774,6.4685499221309914,6.488004207611084,50593600,0.0,0.0,False
1997-01-09 00:00:00-05:00,6.5171848479460515,6.5171848479460515,6.400459149176868,6.410186290740967,47763200,0.0,0.0,False
1997-01-10 00:00:00-05:00,6.381009314109735,6.565825132658645,6.351827869075697,6.556097984313965,66556800,0.0,0.0,False
1997-01-13 00:00:00-05:00,6.624186682345262,6.653368121474536,6.49773377945174,6.51718807220459,50361600,0.0,0.0,False
1997-01-14 00:00:00-05:00,6.556093383498633,6.740909072350967,6.556093383498633,6.643637657165527,63728000,0.0,0.0,False
1997-01-15 00:00:00-05:00,6.663095686953388,6.711731421894653,6.5658242170708565,6.585278511047363,53058400,0.0,0.0,False
1997-01-16 00:00:00-05:00,6.61445978075959,6.77982127527858,6.61445978075959,6.692276954650879,58688000,0.0,0.0,False
1997-01-17 00:00:00-05:00,6.663094695705594,6.828456169905587,6.653367550164418,6.779820442199707,65368800,0.0,0.0,False
1997-01-20 00:00:00-05:00,6.770094769060119,7.227270708924811,6.740913326090032,7.061909198760986,146220800,0.0,0.0,False
1997-01-21 00:00:00-05:00,7.052180029843983,7.397494266382426,6.974362870893981,7.392630100250244,114592000,0.0,0.0,False
1997-01-22 00:00:00-05:00,7.402357373219246,7.664990289220455,7.363448793070919,7.577445983886719,129236800,0.0,0.0,False
1997-01-23 00:00:00-05:00,7.6358085257396855,7.762261405783781,7.353721331795161,7.373175621032715,105048000,0.0,0.0,False
1997-01-24 00:00:00-05:00,7.402360552373289,7.606630685881619,7.343997657085195,7.465587615966797,89817600,0.0,0.0,False
1997-01-27 00:00:00-05:00,7.509357891405202,7.5786638175402565,7.431540711183387,7.4801764488220215,53263200,0.0,0.0,False
1997-01-28 00:00:00-05:00,7.65526325375426,7.6844446892831835,7.373176043641333,7.441266059875488,64656800,0.0,0.0,False
1997-01-29 00:00:00-05:00,7.528810401808633,7.577446127918508,7.450993240032833,7.567718982696533,48933600,0.0,0.0,False
1997-01-30 00:00:00-05:00,7.645537365794328,7.8789888884140025,7.626083072242689,7.869261741638184,79937600,0.0,0.0,False
1997-01-31 00:00:00-05:00,7.927625985706554,8.034624618642471,7.849808798116796,7.937353134155273,86516000,0.0,0.0,False
1997-02-03 00:00:00-05:00,7.985983653528495,8.045562398812127,7.869257948483011,7.966529369354248,60804800,0.0,0.0,False
1997-02-04 00:00:00-05:00,7.966530896967107,8.034620904633492,7.820623737681995,8.024893760681152,56464000,0.0,0.0,False
1997-02-05 00:00:00-05:00,8.024896448418934,8.054077890049548,7.5385390879086955,7.655264854431152,110099200,0.0,0.0,False
1997-02-06 00:00:00-05:00,7.645536772532813,7.655263918553847,7.470448144154199,7.557992458343506,102122400,0.0,0.0,False
1997-02-07 00:00:00-05:00,7.65526349933477,7.820624972636791,7.58717348091629,7.8108978271484375,62448000,0.0,0.0,False
1997-02-10 00:00:00-05:00,7.840080912460755,7.898443797665179,7.596902224108995,7.606629371643066,66804800,0.0,0.0,False
1997-02-11 00:00:00-05:00,7.64553518343698,7.674716615434831,7.402356583454887,7.664989471435547,88834400,0.0,0.0,False
1997-02-12 00:00:00-05:00,7.655264537534367,7.781717446032394,7.587174509881583,7.7719902992248535,72001600,0.0,0.0,False
1997-02-13 00:00:00-05:00,7.820627324581146,7.869263066649437,7.733082988858223,7.781718730926514,58292000,0.0,0.0,False
1997-02-14 00:00:00-05:00,7.73308020441925,7.820624508620222,7.596900175662181,7.616354465484619,57395200,0.0,0.0,False
1997-02-18 00:00:00-05:00,7.596900273960882,7.616354564035046,7.489901678552982,7.577445983886719,52545600,0.0,0.0,False
1997-02-19 00:00:00-05:00,7.577445363998413,7.635808229446411,7.509355354309082,7.587172508239746,56383200,0.0,0.0,False
1997-02-20 00:00:00-05:00,7.538536981021951,7.5871727034801575,7.4023569581389745,7.412084102630615,75395200,0.0,0.0,False
1997-02-21 00:00:00-05:00,7.382902955381494,7.421811534856496,7.314812941300242,7.392630100250244,61131200,0.0,0.0,False
1997-02-24 00:00:00-05:00,7.334270663029246,7.801173835211479,7.31481636418832,7.791446685791016,68599200,0.0,0.0,False
1997-02-25 00:00:00-05:00,7.781716926613045,7.860749989148959,7.694172611188649,7.7428083419799805,63941600,0.0,0.0,False
1997-02-26 00:00:00-05:00,7.742807951948589,7.810897971626529,7.655263640934096,7.801170825958252,48849600,0.0,0.0,False
1997-02-27 00:00:00-05:00,7.80117231723701,7.80117231723701,7.470449301294295,7.4801764488220215,56628800,0.0,0.0,False
1997-02-28 00:00:00-05:00,7.480173921585083,7.655262517929077,7.42667522195552,7.587172508239746,78412000,0.0,0.0,False
1997-03-03 00:00:00-05:00,7.548265418814654,7.791444072771312,7.519083980339856,7.7428083419799805,53874400,0.0,0.0,False
1997-03-04 00:00:00-05:00,7.723354007677653,7.791444030415365,7.674718277150715,7.713626861572266,63920800,0.0,0.0,False
1997-03-05 00:00:00-05:00,7.742809591092437,7.859535363822474,7.723355295637431,7.849808216094971,46393600,0.0,0.0,False
1997-03-06 00:00:00-05:00,7.840080912460755,7.849808059994826,7.6054134782013065,7.606629371643066,57018400,0.0,0.0,False
1997-03-07 00:00:00-05:00,7.655264845190123,7.742809169976287,7.509357637213182,7.528811931610107,46032000,0.0,0.0,False
1997-03-10 00:00:00-05:00,7.557994317412376,7.791445879340172,7.465587001180648,7.781718730926514,45997600,0.0,0.0,False
1997-03-11 00:00:00-05:00,7.752536326533201,7.825490524307686,7.655264854431153,7.655264854431152,47577600,0.0,0.0,False
1997-03-12 00:00:00-05:00,7.606629628772977,7.7428096988533115,7.606629628772977,7.684446811676025,43234400,0.0,0.0,False
1997-03-13 00:00:00-05:00,7.645535326662148,7.791442489384708,7.62608103829914,7.752533912658691,45505600,0.0,0.0,False
1997-03-14 00:00:00-05:00,7.762262257662687,7.801170840407863,7.694172237858629,7.703899383544922,61327200,0.0,0.0,False
1997-03-17 00:00:00-05:00,7.664990970744422,7.840079596979701,7.626082387136583,7.820625305175781,83958400,0.0,0.0,False
1997-03-18 00:00:00-05:00,7.830351066110723,7.844942376080745,7.694171047569668,7.752533912658691,59012000,0.0,0.0,False
1997-03-19 00:00:00-05:00,7.60662910919781,7.64553769799166,7.3877688909303485,7.528811931610107,111560000,0.0,0.0,False
1997-03-20 00:00:00-05:00,7.519086146106322,7.606630486746629,7.4218146565059815,7.470450401306152,81410400,0.0,0.0,False
1997-03-21 00:00:00-05:00,7.509354571078687,7.557990287212616,7.2272674175018965,7.314811706542969,85829600,0.0,0.0,False
1997-03-24 00:00:00-05:00,7.246719848431761,7.275901270640211,6.818725656041161,7.01326847076416,186269600,0.0,0.0,False
1997-03-25 00:00:00-05:00,7.052177902618481,7.110540754226357,6.915997915533434,7.027860641479492,89701600,0.0,0.0,False
1997-03-26 00:00:00-05:00,7.061911218678603,7.363452882286092,7.052184068239652,7.334271430969238,81270400,0.0,0.0,False
1997-03-27 00:00:00-05:00,7.402360154469808,7.480177344004313,7.081364247639974,7.295361518859863,93919200,0.0,0.0,False
1997-03-31 00:00:00-05:00,7.246728855111413,7.3537275361935945,7.100821562726619,7.134867191314697,93825600,0.0,0.0,False
1997-04-01 00:00:00-05:00,7.013272472744654,7.295359715060319,6.984091033884412,7.25645112991333,86680800,0.0,0.0,False
1997-04-02 00:00:00-05:00,7.227270674446355,7.285633560108102,7.081363460291987,7.159180641174316,63331200,0.0,0.0,False
1997-04-03 00:00:00-05:00,7.08136178316174,7.42181186889067,7.052180347242117,7.402357578277588,92252800,0.0,0.0,False
1997-04-04 00:00:00-05:00,7.295358278261968,7.528809743166351,7.295358278261968,7.329403877258301,94964000,0.0,0.0,False
1997-04-07 00:00:00-04:00,7.441267675029253,7.596902031631172,7.392631938591153,7.460721969604492,76511200,0.0,0.0,False
1997-04-08 00:00:00-04:00,7.51908681289537,7.6455397605896,7.431542464491672,7.6455397605896,53339200,0.0,0.0,False
1997-04-09 00:00:00-04:00,7.7136248046038105,7.72335194811529,7.606626225977528,7.626080513000488,73762400,0.0,0.0,False
1997-04-10 00:00:00-04:00,7.60662910919781,7.60662910919781,7.431540459625482,7.528811931610107,67913600,0.0,0.0,False
1997-04-11 00:00:00-04:00,7.431538679725246,7.56771870788775,7.387767121513677,7.392630100250244,60033600,0.0,0.0,False
1997-04-14 00:00:00-04:00,7.373175938108001,7.577445983886719,7.266177342700101,7.577445983886719,59107200,0.0,0.0,False
1997-04-15 00:00:00-04:00,7.61635533446971,7.703899648659017,7.460720998133165,7.557992458343506,84440000,0.0,0.0,False
1997-04-16 00:00:00-04:00,7.51908681289537,7.664994060234866,7.489905363427471,7.6455397605896,42710400,0.0,0.0,False
1997-04-17 00:00:00-04:00,7.664991337478541,7.781717093886844,7.587174166539672,7.635809898376465,71720800,0.0,0.0,False
1997-04-18 00:00:00-04:00,8.092982488226808,8.375069618225098,8.015165348916934,8.375069618225098,231764000,0.0,0.0,False
1997-04-21 00:00:00-04:00,8.326433906156426,8.70579246029206,8.258343909260288,8.375069618225098,155695200,0.0,0.0,False
1997-04-22 00:00:00-04:00,8.37507095983473,8.623113724816786,8.365343815862797,8.608522415161133,82300000,0.0,0.0,False
1997-04-23 00:00:00-04:00,8.608527556304434,9.007340697330967,8.589073256742164,8.958704948425293,102814400,0.0,0.0,False
1997-04-24 00:00:00-04:00,9.075429036870583,9.172700516365444,8.773887450436511,8.88088607788086,118163200,0.0,0.0,False
1997-04-25 00:00:00-04:00,8.832249019274485,8.978156216729461,8.812794726280488,8.841976165771484,58566400,0.0,0.0,False
1997-04-28 00:00:00-04:00,8.851700929095877,8.953836533513961,8.686339483167712,8.939245223999023,67224000,0.0,0.0,False
1997-04-29 00:00:00-04:00,9.13378957139344,9.269969607601647,9.065699553289335,9.260242462158203,73953600,0.0,0.0,False
1997-04-30 00:00:00-04:00,9.231061002354563,9.542329655753242,9.211606711517147,9.454785346984863,90204000,0.0,0.0,False
1997-05-01 00:00:00-04:00,9.493690664117986,9.590962084856901,9.279693538492376,9.415873527526855,72325600,0.0,0.0,False
1997-05-02 00:00:00-04:00,9.493695766535852,9.610421534157194,9.255381251340232,9.396424293518066,96192000,0.0,0.0,False
1997-05-05 00:00:00-04:00,9.308876946372287,9.396421243673595,8.987881189600829,9.352649688720703,111063200,0.0,0.0,False
1997-05-06 00:00:00-04:00,9.289423577737875,9.318605013060612,9.05597209515598,9.128926277160645,74770400,0.0,0.0,False
1997-05-07 00:00:00-04:00,9.055976477536289,9.260246623646129,8.958704979388745,8.987886428833008,70532800,0.0,0.0,False
1997-05-08 00:00:00-04:00,8.96843157111638,9.192156002933817,8.958704421906926,9.055975914001465,53834400,0.0,0.0,False
1997-05-09 00:00:00-04:00,9.182425995199788,9.22133457992521,9.007337363935385,9.08515453338623,58392000,0.0,0.0,False
1997-05-12 00:00:00-04:00,9.14351345243908,9.22133058820452,9.10460488455636,9.19214916229248,42976000,0.0,0.0,False
1997-05-13 00:00:00-04:00,9.21160339144891,9.279693384838712,9.094877688494964,9.162967681884766,49813600,0.0,0.0,False
1997-05-14 00:00:00-04:00,9.211605060704962,9.231059348055975,8.99760789984381,9.017062187194824,60744800,0.0,0.0,False
1997-05-15 00:00:00-04:00,9.026791697759638,9.17269889115015,9.017064551533604,9.114336013793945,41861600,0.0,0.0,False
1997-05-16 00:00:00-04:00,9.05597379073898,9.104609525383122,8.939248027593043,8.983020782470703,59913600,0.0,0.0,False
1997-05-19 00:00:00-04:00,9.036522146674372,9.114339344923453,8.958704948425293,8.958704948425293,45632000,0.0,0.0,False
1997-05-20 00:00:00-04:00,9.017066932550131,9.279699950003048,8.96843118857737,9.269972801208496,64876800,0.0,0.0,False
1997-05-21 00:00:00-04:00,9.386697107633946,9.56664992567514,9.318607076801367,9.367242813110352,76620000,0.0,0.0,False
1997-05-22 00:00:00-04:00,9.415878256367895,9.464513991163185,9.318606786777318,9.386696815490723,33655200,0.0,0.0,False
1997-05-23 00:00:00-04:00,9.445057105435966,9.571509981203905,9.406148528276601,9.561782836914062,28904800,0.0,0.0,False
1997-05-27 00:00:00-04:00,9.552060775907465,9.911965306160598,9.522879327508562,9.853602409362793,69036000,0.0,0.0,False
1997-05-28 00:00:00-04:00,9.90223519970194,9.90223519970194,9.717419415031667,9.795236587524414,52241600,0.0,0.0,False
1997-05-29 00:00:00-04:00,9.90223519970194,10.043278824845041,9.72714656159326,9.795236587524414,51111200,0.0,0.0,False
1997-05-30 00:00:00-04:00,9.143516671273016,9.77578112194615,9.143516671273016,9.649328231811523,83337600,0.0,0.0,False
1997-06-02 00:00:00-04:00,9.72714448094967,9.766053058873469,9.581237313735425,9.678508758544922,38939200,0.0,0.0,False
1997-06-03 00:00:00-04:00,9.600694386855416,9.610421534157194,9.386697146216287,9.396424293518066,41995200,0.0,0.0,False
1997-06-04 00:00:00-04:00,9.386695256957351,9.513148146429316,9.201879495421403,9.274833679199219,54639200,0.0,0.0,False
1997-06-05 00:00:00-04:00,9.358729559295032,9.454785117978195,9.299150795048513,9.381832122802734,35892000,0.0,0.0,False
1997-06-06 00:00:00-04:00,9.44505869340896,9.673647216349995,9.415877255633237,9.654192924499512,35964000,0.0,0.0,False
1997-06-09 00:00:00-04:00,9.71741743021078,9.814688875958636,9.532601683289855,9.736871719360352,48200000,0.0,0.0,False
1997-06-10 00:00:00-04:00,9.736873156643647,9.887644513506336,9.629874550526685,9.712555885314941,53135200,0.0,0.0,False
1997-06-11 00:00:00-04:00,9.71255561826541,9.911961512302788,9.615284160833587,9.882780075073242,49056800,0.0,0.0,False
1997-06-12 00:00:00-04:00,9.863325783586877,9.970324386761883,9.756327180411871,9.882780075073242,44614400,0.0,0.0,False
1997-06-13 00:00:00-04:00,9.863327944175257,10.12109736283467,9.848737816062338,10.087052345275879,50116000,0.0,0.0,False
1997-06-16 00:00:00-04:00,10.087049378087473,10.22322940826416,10.028686508011749,10.22322940826416,40612800,0.0,0.0,False
1997-06-17 00:00:00-04:00,10.232957354022783,10.500453862801896,10.184321625153853,10.44209098815918,53191200,0.0,0.0,False
1997-06-18 00:00:00-04:00,10.369136273717858,10.388590563161982,10.121094083305282,10.130821228027344,55657600,0.0,0.0,False
1997-06-19 00:00:00-04:00,9.9897800471369,10.174595841582471,9.960598605908652,10.06273365020752,65519200,0.0,0.0,False
1997-06-20 00:00:00-04:00,10.067597757289914,10.223232118755265,9.999507724148822,10.10650634765625,64240000,0.0,0.0,False
1997-06-23 00:00:00-04:00,10.106502455696935,10.232955325691218,9.960595298011224,9.965458869934082,35724800,0.0,0.0,False
1997-06-24 00:00:00-04:00,10.077323093946884,10.281593156662023,9.989778781354682,10.276729583740234,39319200,0.0,0.0,False
1997-06-25 00:00:00-04:00,10.339955518619261,10.369136954701913,10.101640457277613,10.150276184082031,49576000,0.0,0.0,False
1997-06-26 00:00:00-04:00,10.125958219606277,10.179457518557125,9.950869604858042,9.980051040649414,37312000,0.0,0.0,False
1997-06-27 00:00:00-04:00,10.048145796270932,10.116235845229205,9.902238548503203,9.921692848205566,38198400,0.0,0.0,False
1997-06-30 00:00:00-04:00,9.950870344122368,10.01896036602741,9.81955446700338,9.834144592285156,38286400,0.0,0.0,False
1997-07-01 00:00:00-04:00,9.839010084580208,9.873054506421637,9.59096723480959,9.722284317016602,59377600,0.0,0.0,False
1997-07-02 00:00:00-04:00,9.775779449254884,9.999503755058727,9.654190746320099,9.989776611328125,53237600,0.0,0.0,False
1997-07-03 00:00:00-04:00,10.12109336770219,10.12109336770219,9.999504067273286,10.082184791564941,28764000,0.0,0.0,False
1997-07-07 00:00:00-04:00,10.16486534740934,10.252409642267411,10.06759390867815,10.07732105255127,39320000,0.0,0.0,False
1997-07-08 00:00:00-04:00,10.067597579956056,10.218368364969889,10.03355256398519,10.213504791259766,36007200,0.0,0.0,False
1997-07-09 00:00:00-04:00,10.310773958895448,10.320501104139689,10.077322473033664,10.174593925476074,48266400,0.0,0.0,False
1997-07-10 00:00:00-04:00,10.155142085614173,10.21350497116368,10.028689166923575,10.10650634765625,43780800,0.0,0.0,False
1997-07-11 00:00:00-04:00,10.135686501372527,10.198912952676674,9.994642879232506,10.09677791595459,38094400,0.0,0.0,False
1997-07-14 00:00:00-04:00,10.179457022129803,10.583133530890803,10.15513916015625,10.578269958496094,57424000,0.0,0.0,False
1997-07-15 00:00:00-04:00,10.743632442928066,10.836040327226678,10.631770267198167,10.775245666503906,75503200,0.0,0.0,False
1997-07-16 00:00:00-04:00,11.07921969202945,11.633667033948397,10.894403911389803,11.550986289978027,111217600,0.0,0.0,False
1997-07-17 00:00:00-04:00,11.71148032249017,11.730934608740153,11.40021174249043,11.633663177490234,131668000,0.0,0.0,False
